"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2016,"Escobar, Eduardo",142,"R",115,4,"3.5",".000",111,"96.5",".250"
2016,"Gardner, Brett",147,"L",623,4,"0.6",".220",619,"99.4",".320"
2016,"Desmond, Ian",140,"R",659,4,"0.6",".439",655,"99.4",".339"
2016,"Thole, Josh",141,"L",135,4,"3.0",".173",131,"97.0",".223"
2016,"Rendon, Anthony",120,"R",628,4,"0.6",".392",624,"99.4",".341"
2016,"Turner, Trea",120,"R",298,4,"1.3",".220",294,"98.7",".401"
2016,"Markakis, Nick",144,"L",663,5,"0.8",".579",658,"99.2",".319"
2016,"Recker, Anthony",144,"R",110,5,"4.5",".600",105,"95.5",".352"
2016,"Rickard, Joey",110,"R",268,5,"1.9",".000",263,"98.1",".309"
2016,"Bogaerts, Xander",111,"R",703,5,"0.7",".351",698,"99.3",".347"
2016,"Ramirez, Hanley",111,"R",599,5,"0.8",".276",594,"99.2",".362"
2016,"Crisp, Coco",114,"R",107,5,"4.7",".351",102,"95.3",".251"
2016,"Saladino, Tyler",145,"R",311,5,"1.6",".490",306,"98.4",".309"
2016,"Marisnick, Jake",117,"R",304,5,"1.6",".176",299,"98.4",".251"
2016,"Realmuto, J.T.",146,"R",526,5,"1.0",".651",521,"99.0",".326"
2016,"Broxton, Keon",158,"R",242,5,"2.1",".138",237,"97.9",".346"
2016,"Hicks, Aaron",147,"L",231,5,"2.2",".351",226,"97.8",".303"
2016,"Jay, Jon",135,"L",363,5,"1.4",".138",358,"98.6",".330"
2016,"Lucroy, Jonathan",140,"R",528,5,"0.9",".789",523,"99.1",".361"
2016,"Zimmerman, Ryan",120,"R",450,5,"1.1",".490",445,"98.9",".275"
2016,"Wieters, Matt",110,"R",120,6,"5.0",".262",114,"95.0",".271"
2016,"Joseph, Caleb",110,"R",135,6,"4.4",".146",129,"95.6",".199"
2016,"Benintendi, Andrew",111,"L",117,6,"5.1",".377",111,"94.9",".352"
2016,"Shuck, JB",145,"L",238,6,"2.5",".000",232,"97.5",".243"
2016,"Kemp, Tony",117,"L",129,6,"4.7",".146",123,"95.3",".268"
2016,"Braun, Ryan",158,"R",540,6,"1.1",".482",534,"98.9",".373"
2016,"Bell, Josh",134,"L",121,6,"5.0",".500",115,"95.0",".360"
2016,"Díaz, Aledmys",138,"R",445,6,"1.3",".408",439,"98.7",".372"
2016,"Beckham, Tim",139,"R",215,6,"2.8",".735",209,"97.2",".302"
2016,"Davis, Rajai",114,"R",480,7,"1.5",".480",473,"98.5",".305"
2016,"Lindor, Francisco",114,"R",214,7,"3.3",".350",207,"96.7",".319"
2016,"Maxwell, Bruce",133,"L",100,7,"7.0",".751",93,"93.0",".292"
2016,"Garcia, Greg",138,"L",252,7,"2.8",".125",245,"97.2",".346"
2016,"Profar, Jurickson",140,"L",227,7,"3.1",".146",220,"96.9",".316"
2016,"Espinosa, Danny",120,"R",119,7,"5.9",".224",112,"94.1",".316"
2016,"Taylor, Michael A.",120,"R",230,7,"3.0",".413",223,"97.0",".280"
2016,"Choi, Ji Man",108,"L",122,8,"6.6",".407",114,"93.4",".240"
2016,"Machado, Manny",110,"R",671,8,"1.2",".220",663,"98.8",".363"
2016,"Martinez, Victor",116,"R",160,8,"5.0",".392",152,"95.0",".357"
2016,"Correa, Carlos",117,"R",639,8,"1.3",".329",631,"98.7",".347"
2016,"Turner, Justin",119,"R",607,8,"1.3",".375",599,"98.7",".356"
2016,"Joseph, Tommy",143,"R",339,8,"2.4",".416",331,"97.6",".342"
2016,"Marte, Starling",134,"R",511,8,"1.6",".575",503,"98.4",".347"
2016,"Panik, Joe",137,"L",496,8,"1.6",".571",488,"98.4",".288"
2016,"Ramírez, José",114,"R",175,9,"5.1",".527",166,"94.9",".362"
2016,"Hundley, Nick",115,"R",308,9,"2.9",".370",299,"97.1",".319"
2016,"Ozuna, Marcell",146,"R",588,9,"1.5",".741",579,"98.5",".331"
2016,"Polanco, Jorge",142,"L",189,9,"4.8",".293",180,"95.2",".310"
2016,"Rodríguez, Sean",134,"R",318,9,"2.8",".536",309,"97.2",".359"
2016,"Barnhart, Tucker",113,"L",321,10,"3.1",".457",311,"96.9",".317"
2016,"Maldonado, Martín",158,"R",242,10,"4.1",".350",232,"95.9",".291"
2016,"Lee, Dae-Ho",136,"R",301,10,"3.3",".351",291,"96.7",".326"
2016,"Marte, Ketel",136,"L",308,10,"3.2",".212",298,"96.8",".285"
2016,"Posey, Buster",137,"R",583,10,"1.7",".314",573,"98.3",".337"
2016,"Hazelbaker, Jeremy",138,"L",218,10,"4.6",".157",208,"95.4",".330"
2016,"Weeks Jr., Rickie",109,"R",194,11,"5.7",".406",183,"94.3",".329"
2016,"Blackmon, Charlie",115,"L",623,11,"1.8",".511",612,"98.2",".392"
2016,"Morales, Kendrys",118,"R",189,11,"5.8",".446",178,"94.2",".387"
2016,"Gennett, Scooter",158,"L",528,11,"2.1",".256",517,"97.9",".313"
2016,"Núñez, Eduardo",137,"R",581,11,"1.9",".415",570,"98.1",".323"
2016,"Souza Jr., Steven",139,"R",456,11,"2.4",".406",445,"97.6",".311"
2016,"Haniger, Mitch",109,"R",121,12,"9.9",".131",109,"90.1",".322"
2016,"Guyer, Brandon",114,"R",336,12,"3.6",".448",324,"96.4",".345"
2016,"Descalso, Daniel",115,"L",283,12,"4.2",".204",271,"95.8",".336"
2016,"Hicks, Aaron",147,"R",126,12,"9.5",".115",114,"90.5",".225"
2016,"Bethancourt, Christian",135,"R",197,12,"6.1",".204",185,"93.9",".283"
2016,"Piscotty, Stephen",138,"R",632,12,"1.9",".467",620,"98.1",".339"
2016,"Chirinos, Robinson",140,"R",166,12,"7.2",".310",154,"92.8",".344"
2016,"Drury, Brandon",109,"R",484,13,"2.7",".377",471,"97.3",".338"
2016,"Holaday, Bryan",111,"R",127,13,"10.2",".365",114,"89.8",".272"
2016,"La Stella, Tommy",112,"L",156,13,"8.3",".371",143,"91.7",".342"
2016,"Byrd, Marlon",114,"R",120,13,"10.8",".661",107,"89.2",".261"
2016,"Cozart, Zack",113,"R",492,14,"2.8",".188",478,"97.2",".304"
2016,"Rua, Ryan",140,"R",261,14,"5.4",".741",247,"94.6",".286"
2016,"Gómez, Carlos",140,"R",444,14,"3.2",".277",430,"96.8",".299"
2016,"Buxton, Byron",142,"R",330,15,"4.5",".292",315,"95.5",".303"
2016,"Span, Denard",137,"L",613,15,"2.4",".293",598,"97.6",".312"
2016,"Wilson, Bobby",139,"R",245,15,"6.1",".193",230,"93.9",".268"
2016,"Holt, Brock",111,"L",317,16,"5.0",".484",301,"95.0",".303"
2016,"Altuve, Jose",117,"R",684,16,"2.3",".423",668,"97.7",".388"
2016,"Suzuki, Kurt",142,"R",369,16,"4.3",".475",353,"95.7",".292"
2016,"Mauer, Joe",142,"L",555,16,"2.9",".263",539,"97.1",".325"
2016,"Castro, Starlin",147,"R",599,16,"2.7",".198",583,"97.3",".312"
2016,"Peralta, Jhonny",138,"R",309,16,"5.2",".357",293,"94.8",".309"
2016,"Marte, Jefry",108,"R",278,17,"6.1",".462",261,"93.9",".323"
2016,"Goldschmidt, Paul",109,"R",668,17,"2.5",".520",651,"97.5",".380"
2016,"Morneau, Justin",145,"L",215,17,"7.9",".290",198,"92.1",".316"
2016,"Collins, Tyler",116,"L",148,17,"11.5",".247",131,"88.5",".313"
2016,"Cabrera, Miguel",116,"R",652,17,"2.6",".411",635,"97.4",".400"
2016,"Puig, Yasiel",119,"R",359,17,"4.7",".222",342,"95.3",".327"
2016,"Wendle, Joey",133,"L",104,17,"16.3",".185",87,"83.7",".281"
2016,"Wong, Kolten",138,"L",352,17,"4.8",".228",335,"95.2",".307"
2016,"Pérez, Carlos",108,"R",273,18,"6.6",".317",255,"93.4",".239"
2016,"Betts, Mookie",111,"R",710,18,"2.5",".554",692,"97.5",".368"
2016,"Crisp, Coco",114,"L",377,18,"4.8",".565",359,"95.2",".290"
2016,"Ellsbury, Jacoby",147,"L",607,18,"3.0",".264",589,"97.0",".307"
2016,"Reimold, Nolan",110,"R",220,19,"8.6",".402",201,"91.4",".278"
2016,"Kang, Jung Ho",134,"R",344,19,"5.5",".361",325,"94.5",".369"
2016,"Raburn, Ryan",115,"R",252,20,"7.9",".351",232,"92.1",".304"
2016,"Healy, Ryon",133,"R",280,20,"7.1",".430",260,"92.9",".362"
2016,"Martin, Russell",141,"R",524,20,"3.8",".219",504,"96.2",".325"
2016,"Russell, Addison",112,"R",579,21,"3.6",".351",558,"96.4",".316"
2016,"Springer, George",117,"R",717,21,"2.9",".377",696,"97.1",".356"
2016,"De Aza, Alejandro",121,"L",264,21,"8.0",".245",243,"92.0",".276"
2016,"Gregorius, Didi",147,"L",587,21,"3.6",".313",566,"96.4",".319"
2016,"Hardy, J.J.",110,"R",430,22,"5.1",".382",408,"94.9",".304"
2016,"Kinsler, Ian",116,"R",667,22,"3.3",".223",645,"96.7",".359"
2016,"Perez, Salvador",118,"R",537,22,"4.1",".203",515,"95.9",".312"
2016,"Grossman, Robbie",142,"L",246,22,"8.9",".380",224,"91.1",".327"
2016,"Rosales, Adam",135,"R",243,22,"9.1",".219",221,"90.9",".351"
2016,"Headley, Chase",147,"R",177,25,"14.1",".259",152,"85.9",".325"
2016,"Butler, Billy",147,"R",264,25,"9.5",".266",239,"90.5",".332"
2016,"Paredes, Jimmy",143,"L",122,25,"20.5",".336",97,"79.5",".274"
2016,"Flaherty, Ryan",110,"L",170,26,"15.3",".257",144,"84.7",".275"
2016,"Jones, Adam",110,"R",652,26,"4.0",".676",626,"96.0",".309"
2016,"Escobar, Eduardo",142,"L",253,26,"10.3",".253",227,"89.7",".287"
2016,"Vargas, Kennys",142,"L",125,26,"20.8",".360",99,"79.2",".267"
2016,"Dickerson, Alex",135,"L",283,26,"9.2",".309",257,"90.8",".339"
