"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2017,"Chapman, Matt",133,"R",326,4,"1.2",".181",322,"98.8",".334"
2017,"Cervelli, Francisco",134,"R",302,4,"1.3",".392",298,"98.7",".313"
2017,"Rodríguez, Sean",134,"R",152,4,"2.6",".219",148,"97.4",".258"
2017,"Weeks Jr., Rickie",139,"R",111,4,"3.6",".392",107,"96.4",".296"
2017,"Ramos, Wilson",139,"R",220,4,"1.8",".308",216,"98.2",".307"
2017,"Rua, Ryan",140,"R",144,4,"2.8",".346",140,"97.2",".276"
2017,"Hardy, J.J.",110,"R",267,5,"1.9",".175",262,"98.1",".250"
2017,"Mancini, Trey",110,"R",580,5,"0.9",".668",575,"99.1",".340"
2017,"Rivera, René",112,"R",232,5,"2.2",".493",227,"97.8",".309"
2017,"Gardner, Brett",147,"L",679,5,"0.7",".277",674,"99.3",".336"
2017,"Powell, Boog",133,"L",135,5,"3.7",".526",130,"96.3",".324"
2017,"Espinosa, Danny",139,"R",107,5,"4.7",".145",102,"95.3",".225"
2017,"Maile, Luke",141,"R",136,5,"3.7",".139",131,"96.3",".179"
2017,"Lobaton, Jose",120,"L",118,5,"4.2",".351",113,"95.8",".244"
2017,"Tejada, Rubén",110,"R",123,6,"4.9",".146",117,"95.1",".262"
2017,"Ramirez, Hanley",111,"R",544,6,"1.1",".738",538,"98.9",".314"
2017,"Jackson, Austin",114,"R",317,6,"1.9",".146",311,"98.1",".377"
2017,"Jones, JaCoby",116,"R",154,6,"3.9",".000",148,"96.1",".238"
2017,"Aguilar, Jesús",158,"R",309,6,"1.9",".292",303,"98.1",".353"
2017,"Gimenez, Chris",142,"R",225,6,"2.7",".262",219,"97.3",".327"
2017,"Sandoval, Pablo",137,"L",215,6,"2.8",".351",209,"97.2",".296"
2017,"Pillar, Kevin",141,"R",630,6,"1.0",".262",624,"99.0",".303"
2017,"Cron, C.J.",108,"R",371,7,"1.9",".099",364,"98.1",".316"
2017,"Machado, Dixon",116,"R",179,7,"3.9",".501",172,"96.1",".262"
2017,"Marisnick, Jake",117,"R",258,7,"2.7",".865",251,"97.3",".330"
2017,"Nimmo, Brandon",121,"L",214,7,"3.3",".327",207,"96.7",".348"
2017,"Headley, Chase",147,"R",163,7,"4.3",".125",156,"95.7",".308"
2017,"Pham, Tommy",138,"R",528,7,"1.3",".427",521,"98.7",".398"
2017,"Carrera, Ezequiel",141,"L",321,7,"2.2",".283",314,"97.8",".334"
2017,"Werth, Jayson",120,"R",286,7,"2.4",".099",279,"97.6",".318"
2017,"Blanco, Grégor",109,"L",252,8,"3.2",".110",244,"96.8",".315"
2017,"Hanson, Alen",145,"L",197,8,"4.1",".247",189,"95.9",".248"
2017,"Gurriel, Yuli",117,"R",561,8,"1.4",".438",553,"98.6",".340"
2017,"Moore, Tyler",146,"R",203,8,"3.9",".241",195,"96.1",".284"
2017,"Galvis, Freddy",143,"L",458,8,"1.7",".196",450,"98.3",".309"
2017,"Díaz, Aledmys",138,"R",298,8,"2.7",".395",290,"97.3",".286"
2017,"Drury, Brandon",109,"R",472,9,"1.9",".077",463,"98.1",".329"
2017,"Betts, Mookie",111,"R",700,9,"1.3",".292",691,"98.7",".340"
2017,"Barnhart, Tucker",113,"L",333,9,"2.7",".272",324,"97.3",".326"
2017,"Gennett, Scooter",113,"L",496,9,"1.8",".809",487,"98.2",".358"
2017,"Romine, Andrew",116,"L",276,9,"3.3",".157",267,"96.7",".275"
2017,"Buxton, Byron",142,"R",506,9,"1.8",".174",497,"98.2",".311"
2017,"Joseph, Caleb",110,"R",263,10,"3.8",".286",253,"96.2",".296"
2017,"Bregman, Alex",117,"R",620,10,"1.6",".471",610,"98.4",".346"
2017,"Toles, Andrew",119,"L",102,10,"9.8",".175",92,"90.2",".346"
2017,"Turner, Justin",119,"R",534,10,"1.9",".314",524,"98.1",".401"
2017,"Mauer, Joe",142,"L",591,10,"1.7",".175",581,"98.3",".351"
2017,"Torreyes, Ronald",147,"R",333,10,"3.0",".267",323,"97.0",".301"
2017,"Knapp, Andrew",143,"L",158,10,"6.3",".402",148,"93.7",".328"
2017,"Kim, Hyun Soo",143,"L",237,10,"4.2",".386",227,"95.8",".263"
2017,"Norris, Derek",139,"R",197,10,"5.1",".406",187,"94.9",".261"
2017,"Rendon, Anthony",120,"R",593,10,"1.7",".566",583,"98.3",".392"
2017,"Pennington, Cliff",108,"L",152,11,"7.2",".317",141,"92.8",".304"
2017,"Pollock, AJ",109,"R",462,11,"2.4",".271",451,"97.6",".339"
2017,"Lindor, Francisco",114,"L",474,11,"2.3",".192",463,"97.7",".344"
2017,"Semien, Marcus",133,"R",385,11,"2.9",".381",374,"97.1",".310"
2017,"Piscotty, Stephen",138,"R",391,11,"2.8",".126",380,"97.2",".318"
2017,"Martin, Leonys",112,"L",136,12,"8.8",".146",124,"91.2",".233"
2017,"Russell, Addison",112,"R",380,12,"3.2",".233",368,"96.8",".307"
2017,"Wolters, Tony",115,"L",256,12,"4.7",".103",244,"95.3",".283"
2017,"Abreu, José",145,"R",662,12,"1.8",".191",650,"98.2",".377"
2017,"McCann, James",116,"R",391,12,"3.1",".296",379,"96.9",".317"
2017,"Forsythe, Logan",119,"R",436,12,"2.8",".118",424,"97.2",".314"
2017,"Realmuto, J.T.",146,"R",573,12,"2.1",".628",561,"97.9",".325"
2017,"Adrianza, Ehire",142,"L",124,12,"9.7",".131",112,"90.3",".294"
2017,"Ellsbury, Jacoby",147,"L",402,12,"3.0",".382",390,"97.0",".324"
2017,"Phegley, Josh",133,"R",161,12,"7.5",".501",149,"92.5",".236"
2017,"Pinder, Chad",133,"R",308,12,"3.9",".264",296,"96.1",".318"
2017,"Williams, Nick",143,"L",343,12,"3.5",".350",331,"96.5",".344"
2017,"Bell, Josh",134,"L",471,12,"2.5",".246",459,"97.5",".339"
2017,"Asuaje, Carlos",135,"L",340,12,"3.5",".204",328,"96.5",".313"
2017,"Puig, Yasiel",119,"R",559,13,"2.3",".721",546,"97.7",".340"
2017,"Gamel, Ben",136,"L",547,13,"2.4",".220",534,"97.6",".317"
2017,"Span, Denard",137,"L",539,13,"2.4",".270",526,"97.6",".325"
2017,"Zimmerman, Ryan",120,"R",568,13,"2.3","1.083",555,"97.7",".364"
2017,"Goldschmidt, Paul",109,"R",638,14,"2.2",".479",624,"97.8",".400"
2017,"Iannetta, Chris",109,"R",313,14,"4.5",".465",299,"95.5",".364"
2017,"Cozart, Zack",113,"R",505,14,"2.8",".570",491,"97.2",".385"
2017,"Story, Trevor",115,"R",549,14,"2.6",".670",535,"97.4",".313"
2017,"Altuve, Jose",117,"R",657,14,"2.1",".379",643,"97.9",".407"
2017,"Gregorius, Didi",147,"L",566,14,"2.5",".237",552,"97.5",".337"
2017,"Castro, Starlin",147,"R",472,14,"3.0",".254",458,"97.0",".340"
2017,"Joseph, Tommy",143,"R",530,14,"2.6",".492",516,"97.4",".302"
2017,"Upton, Justin",108,"R",631,15,"2.4",".304",616,"97.6",".380"
2017,"Happ, Ian",112,"L",297,15,"5.1",".576",282,"94.9",".346"
2017,"Mahtook, Mikie",116,"R",379,15,"4.0",".374",364,"96.0",".334"
2017,"Fisher, Derek",117,"L",165,15,"9.1",".436",150,"90.9",".277"
2017,"Hedges, Austin",135,"R",407,15,"3.7",".295",392,"96.3",".272"
2017,"DeJong, Paul",138,"R",435,15,"3.4",".314",420,"96.6",".364"
2017,"Goins, Ryan",141,"L",458,15,"3.3",".117",443,"96.7",".282"
2017,"Franklin, Nick",108,"L",103,16,"15.5",".354",87,"84.5",".276"
2017,"Devers, Rafael",111,"L",236,16,"6.8",".120",220,"93.2",".358"
2017,"Contreras, Willson",112,"R",423,17,"4.0",".268",406,"96.0",".365"
2017,"Delmonico, Nicky",145,"L",166,17,"10.2",".339",149,"89.8",".372"
2017,"Beltrán, Carlos",117,"R",126,17,"13.5",".321",109,"86.5",".208"
2017,"Cain, Lorenzo",118,"R",643,17,"2.6",".390",626,"97.4",".346"
2017,"Rosales, Adam",109,"R",311,18,"5.8",".127",293,"94.2",".270"
2017,"Cabrera, Miguel",116,"R",521,18,"3.5",".414",503,"96.5",".310"
2017,"Hoskins, Rhys",143,"R",211,18,"8.5",".241",193,"91.5",".434"
2017,"Harrison, Josh",134,"R",535,18,"3.4",".520",517,"96.6",".325"
2017,"Blash, Jabari",135,"R",191,18,"9.4",".274",173,"90.6",".314"
2017,"Beltré, Adrian",140,"R",386,18,"4.7",".361",368,"95.3",".384"
2017,"Marte, Jefry",108,"R",145,19,"13.1",".412",126,"86.9",".235"
2017,"Rickard, Joey",110,"R",277,19,"6.9",".261",258,"93.1",".270"
2017,"Hicks, Aaron",147,"L",235,19,"8.1",".348",216,"91.9",".352"
2017,"Motter, Taylor",136,"R",279,19,"6.8",".356",260,"93.2",".248"
2017,"Chirinos, Robinson",140,"R",307,19,"6.2",".275",288,"93.8",".373"
2017,"Taylor, Michael A.",120,"R",425,19,"4.5",".222",406,"95.5",".344"
2017,"Mesoraco, Devin",113,"R",165,20,"12.1",".379",145,"87.9",".303"
2017,"Ramírez, José",114,"L",414,20,"4.8",".556",394,"95.2",".389"
2017,"Morales, Kendrys",141,"R",136,20,"14.7",".548",116,"85.3",".391"
2017,"Kinsler, Ian",116,"R",609,21,"3.4",".300",588,"96.6",".313"
2017,"Gyorko, Jedd",138,"R",476,21,"4.4",".199",455,"95.6",".347"
2017,"Plouffe, Trevor",139,"R",309,21,"6.8",".465",288,"93.2",".245"
2017,"Parra, Gerardo",115,"L",423,22,"5.2",".318",401,"94.8",".339"
2017,"Davidson, Matt",145,"R",442,22,"5.0",".096",420,"95.0",".306"
2017,"Robinson, Drew",140,"L",121,22,"18.2",".452",99,"81.8",".295"
2017,"Ozuna, Marcell",146,"R",673,25,"3.7",".234",648,"96.3",".394"
2017,"Drew, Stephen",120,"L",106,25,"23.6",".287",81,"76.4",".284"
2017,"Descalso, Daniel",109,"L",393,26,"6.6",".402",367,"93.4",".311"
2017,"Brantley, Michael",114,"L",369,26,"7.0",".399",343,"93.0",".338"
