"year","name","team_id","bat_side","total_pa","pa_shifts","pa_shift_percent","woba_shift","pa_non_shifts","pa_non_shift_percent","woba_non_shift"
2022,"Pollock, AJ",145,"R",527,259,"49.1",".281",268,"50.9",".313"
2022,"Robert Jr., Luis",145,"R",400,49,"12.3",".360",351,"87.8",".319"
2022,"Castro, Willi",116,"L",269,51,"19.0",".269",218,"81.0",".291"
2022,"Torkelson, Spencer",116,"R",404,58,"14.4",".288",346,"85.6",".269"
2022,"Carpenter, Kerry",116,"L",113,74,"65.5",".273",39,"34.5",".473"
2022,"Baddoo, Akil",116,"L",225,78,"34.7",".277",147,"65.3",".245"
2022,"Clemens, Kody",116,"L",127,85,"66.9",".178",42,"33.1",".307"
2022,"Castro, Harold",116,"L",441,99,"22.4",".245",342,"77.6",".312"
2022,"Haase, Eric",116,"R",349,97,"27.8",".346",252,"72.2",".311"
2022,"Candelario, Jeimer",116,"L",344,240,"69.8",".265",104,"30.2",".288"
2022,"Schoop, Jonathan",116,"R",509,38,"7.5",".235",471,"92.5",".246"
2022,"Barnhart, Tucker",116,"L",238,176,"73.9",".240",62,"26.1",".284"
2022,"Greene, Riley",116,"L",418,68,"16.3",".422",350,"83.7",".279"
2022,"Meadows, Austin",116,"L",147,110,"74.8",".321",37,"25.2",".268"
2022,"Báez, Javier",116,"R",589,61,"10.4",".315",528,"89.6",".288"
2022,"Reyes, Victor",116,"L",244,30,"12.3",".336",214,"87.7",".284"
2022,"Altuve, Jose",117,"R",595,320,"53.8",".452",275,"46.2",".330"
2022,"Maldonado, Martín",117,"R",374,163,"43.6",".267",211,"56.4",".254"
2022,"Peña, Jeremy",117,"R",558,142,"25.4",".267",416,"74.6",".324"
2022,"Brantley, Michael",117,"L",270,98,"36.3",".389",172,"63.7",".325"
2022,"Alvarez, Yordan",117,"L",547,482,"88.1",".435",65,"11.9",".393"
2022,"McCormick, Chas",117,"R",403,193,"47.9",".285",210,"52.1",".357"
2022,"Díaz, Aledmys",117,"R",323,37,"11.5",".297",286,"88.5",".299"
2022,"Tucker, Kyle",117,"L",605,550,"90.9",".336",55,"9.1",".463"
2022,"Bregman, Alex",117,"R",651,377,"57.9",".356",274,"42.1",".363"
2022,"Massey, Michael",118,"L",194,170,"87.6",".310",24,"12.4",".239"
2022,"O'Hearn, Ryan",118,"L",146,108,"74.0",".251",38,"26.0",".323"
2022,"Pasquantino, Vinnie",118,"L",296,276,"93.2",".362",20,"6.8",".422"
2022,"Isbel, Kyle",118,"L",277,157,"56.7",".248",120,"43.3",".290"
2022,"Dozier, Hunter",118,"R",500,74,"14.8",".297",426,"85.2",".298"
2022,"Pratto, Nick",118,"L",182,136,"74.7",".299",46,"25.3",".250"
2022,"Melendez, MJ",118,"L",532,416,"78.2",".278",116,"21.8",".418"
2022,"Taylor, Michael A.",118,"R",456,63,"13.8",".280",393,"86.2",".300"
2022,"Perez, Salvador",118,"R",471,356,"75.6",".308",115,"24.4",".375"
2022,"Muncy, Max",119,"L",562,500,"89.0",".331",62,"11.0",".220"
2022,"Lux, Gavin",119,"L",469,186,"39.7",".337",283,"60.3",".325"
2022,"Gallo, Joey",119,"L",408,367,"90.0",".287",41,"10.0",".273"
2022,"Smith, Will",119,"R",573,111,"19.4",".330",462,"80.6",".354"
2022,"Taylor, Chris",119,"R",451,83,"18.4",".277",368,"81.6",".303"
2022,"Freeman, Freddie",119,"L",694,361,"52.0",".413",333,"48.0",".372"
2022,"Betts, Mookie",119,"R",638,366,"57.4",".383",272,"42.6",".362"
2022,"Bellinger, Cody",119,"L",548,496,"90.5",".283",52,"9.5",".302"
2022,"Turner, Justin",119,"R",529,32,"6.0",".318",497,"94.0",".346"
2022,"Anderson, Brian",146,"R",381,23,"6.0",".370",358,"94.0",".288"
2022,"Leblanc, Charles",146,"R",169,27,"16.0",".355",142,"84.0",".311"
2022,"Sánchez, Jesús",146,"L",343,171,"49.9",".269",172,"50.1",".326"
2022,"García, Avisaíl",146,"R",380,84,"22.1",".272",296,"77.9",".254"
2022,"Soler, Jorge",146,"R",305,238,"78.0",".275",67,"22.0",".411"
2022,"Chisholm Jr., Jazz",146,"L",240,184,"76.7",".349",56,"23.3",".426"
2022,"Stallings, Jacob",146,"R",384,38,"9.9",".292",346,"90.1",".262"
2022,"Díaz, Lewin",146,"L",174,161,"92.5",".242",13,"7.5",".055"
2022,"Bleday, JJ",146,"L",238,192,"80.7",".251",46,"19.3",".329"
2022,"Wendle, Joey",146,"L",371,37,"10.0",".296",334,"90.0",".288"
2022,"De La Cruz, Bryan",146,"R",355,43,"12.1",".243",312,"87.9",".323"
2022,"Cooper, Garrett",146,"R",469,31,"6.6",".367",438,"93.4",".327"
2022,"Peterson, Jace",158,"L",324,123,"38.0",".297",201,"62.0",".314"
2022,"McCutchen, Andrew",158,"R",577,283,"49.0",".274",294,"51.0",".345"
2022,"Taylor, Tyrone",158,"R",404,174,"43.1",".287",230,"56.9",".337"
2022,"Caratini, Victor",158,"L",189,57,"30.2",".238",132,"69.8",".329"
2022,"Wong, Kolten",158,"L",492,202,"41.1",".346",290,"58.9",".332"
2022,"Adames, Willy",158,"R",612,151,"24.7",".248",461,"75.3",".347"
2022,"Yelich, Christian",158,"L",664,203,"30.6",".368",461,"69.4",".311"
2022,"Tellez, Rowdy",158,"L",587,460,"78.4",".318",127,"21.6",".338"
2022,"Hiura, Keston",158,"R",264,94,"35.6",".358",170,"64.4",".325"
2022,"Narváez, Omar",158,"L",295,160,"54.2",".304",135,"45.8",".228"
2022,"Renfroe, Hunter",158,"R",520,239,"46.0",".384",281,"54.0",".316"
2022,"Urías, Luis",158,"R",472,73,"15.5",".358",399,"84.5",".321"
2022,"Buxton, Byron",142,"R",382,301,"78.8",".312",81,"21.2",".517"
2022,"Sánchez, Gary",142,"R",471,332,"70.5",".303",139,"29.5",".259"
2022,"Miranda, Jose",142,"R",483,48,"9.9",".405",435,"90.1",".321"
2022,"Correa, Carlos",142,"R",588,37,"6.3",".349",551,"93.7",".363"
2022,"Cave, Jake",142,"L",177,116,"65.5",".270",61,"34.5",".295"
2022,"Garlick, Kyle",142,"R",161,66,"41.0",".491",95,"59.0",".190"
2022,"Gordon, Nick",142,"L",442,231,"52.3",".255",211,"47.7",".395"
2022,"Polanco, Jorge",142,"L",293,253,"86.3",".371",40,"13.7",".334"
2022,"Larnach, Trevor",142,"L",179,93,"52.0",".315",86,"48.0",".302"
2022,"Kirilloff, Alex",142,"L",156,136,"87.2",".291",20,"12.8",".255"
2022,"Kepler, Max",142,"L",445,399,"89.7",".310",46,"10.3",".191"
2022,"Polanco, Jorge",142,"R",151,54,"35.8",".232",97,"64.2",".288"
2022,"Pérez, Michael",121,"L",132,108,"81.8",".203",24,"18.2",".341"
2022,"McNeil, Jeff",121,"L",588,130,"22.1",".397",458,"77.9",".356"
2022,"Ruf, Darin",121,"R",385,152,"39.5",".321",233,"60.5",".269"
2022,"Escobar, Eduardo",121,"R",172,43,"25.0",".328",129,"75.0",".358"
2022,"Canha, Mark",121,"R",541,129,"23.8",".285",412,"76.2",".362"
2022,"Smith, Dominic",121,"L",152,107,"70.4",".208",45,"29.6",".364"
2022,"Alonso, Pete",121,"R",668,275,"41.2",".331",393,"58.8",".391"
2022,"Vogelbach, Daniel",121,"L",458,350,"76.4",".368",108,"23.6",".279"
2022,"Naquin, Tyler",121,"L",332,135,"40.7",".254",197,"59.3",".337"
2022,"Escobar, Eduardo",121,"L",367,284,"77.4",".291",83,"22.6",".300"
2022,"Nimmo, Brandon",121,"L",672,103,"15.3",".321",569,"84.7",".357"
2022,"Lindor, Francisco",121,"L",496,304,"61.3",".350",192,"38.7",".331"
2022,"Torres, Gleyber",147,"R",568,227,"40.0",".337",341,"60.0",".324"
2022,"Hicks, Aaron",147,"L",325,301,"92.6",".297",24,"7.4",".197"
2022,"Cabrera, Oswaldo",147,"L",138,104,"75.4",".258",34,"24.6",".522"
2022,"Bader, Harrison",147,"R",309,72,"23.3",".323",237,"76.7",".280"
2022,"Benintendi, Andrew",147,"L",519,231,"44.5",".318",288,"55.5",".363"
2022,"Gonzalez, Marwin",147,"L",140,110,"78.6",".260",30,"21.4",".225"
2022,"Carpenter, Matt",147,"L",152,136,"89.5",".468",16,"10.5",".534"
2022,"Higashioka, Kyle",147,"R",246,126,"51.2",".251",120,"48.8",".310"
2022,"Stanton, Giancarlo",147,"R",447,87,"19.5",".373",360,"80.5",".314"
2022,"Rizzo, Anthony",147,"L",539,445,"82.6",".357",94,"17.4",".332"
2022,"Judge, Aaron",147,"R",677,333,"49.2",".470",344,"50.8",".447"
2022,"Donaldson, Josh",147,"R",542,197,"36.3",".320",345,"63.7",".291"
2022,"Murphy, Sean",133,"R",610,213,"34.9",".344",397,"65.1",".325"
2022,"Pinder, Chad",133,"R",379,63,"16.6",".287",316,"83.4",".280"
2022,"Pache, Cristian",133,"R",260,124,"47.7",".195",136,"52.3",".219"
2022,"Lowrie, Jed",133,"L",133,111,"83.5",".243",22,"16.5",".240"
2022,"Vogt, Stephen",133,"L",190,175,"92.1",".229",15,"7.9",".495"
2022,"Brown, Seth",133,"L",552,489,"88.6",".314",63,"11.4",".393"
2022,"Machín, Vimael",133,"L",253,45,"17.8",".175",208,"82.2",".288"
2022,"Laureano, Ramón",133,"R",383,58,"15.1",".299",325,"84.9",".293"
2022,"Smith, Kevin",133,"R",150,75,"50.0",".207",75,"50.0",".248"
2022,"Langeliers, Shea",133,"R",153,43,"28.1",".331",110,"71.9",".282"
2022,"Piscotty, Stephen",133,"R",138,24,"17.4",".349",114,"82.6",".239"
2022,"Kemp, Tony",133,"L",557,342,"61.4",".271",215,"38.6",".316"
2022,"Marsh, Brandon",143,"L",460,161,"35.0",".258",299,"65.0",".317"
2022,"Schwarber, Kyle",143,"L",664,602,"90.7",".365",62,"9.3",".251"
2022,"Stubbs, Garrett",143,"L",121,87,"71.9",".366",34,"28.1",".327"
2022,"Hall, Darick",143,"L",142,124,"87.3",".368",18,"12.7",".164"
2022,"Realmuto, J.T.",143,"R",559,66,"11.8",".488",493,"88.2",".335"
2022,"Sosa, Edmundo",143,"R",189,24,"12.7",".271",165,"87.3",".285"
2022,"Stott, Bryson",143,"L",465,93,"20.0",".338",372,"80.0",".276"
2022,"Herrera, Odúbel",143,"L",197,29,"14.7",".248",168,"85.3",".294"
2022,"Castellanos, Nick",143,"R",558,289,"51.8",".287",269,"48.2",".322"
2022,"Hoskins, Rhys",143,"R",671,452,"67.4",".342",219,"32.6",".353"
2022,"Harper, Bryce",143,"L",415,314,"75.7",".362",101,"24.3",".377"
2022,"Gregorius, Didi",143,"L",232,140,"60.3",".248",92,"39.7",".256"
2022,"VanMeter, Josh",134,"L",192,153,"79.7",".274",39,"20.3",".164"
2022,"Reynolds, Bryan",134,"L",438,328,"74.9",".346",110,"25.1",".373"
2022,"Castillo, Diego A.",134,"R",282,81,"28.7",".327",201,"71.3",".250"
2022,"Collins, Zack",134,"L",108,96,"88.9",".239",12,"11.1",".295"
2022,"Heineman, Tyler",134,"L",109,72,"66.1",".266",37,"33.9",".253"
2022,"Cruz, Oneil",134,"L",360,192,"53.3",".321",168,"46.7",".320"
2022,"Suwinski, Jack",134,"L",371,264,"71.2",".313",107,"28.8",".306"
2022,"Tsutsugo, Yoshi",134,"L",193,110,"57.0",".223",83,"43.0",".218"
2022,"Chavis, Michael",134,"R",425,45,"10.6",".239",380,"89.4",".287"
2022,"Marcano, Tucupita",134,"L",177,28,"15.8",".285",149,"84.2",".242"
2022,"Mitchell, Cal",134,"L",232,118,"50.9",".308",114,"49.1",".253"
2022,"Castro, Rodolfo",134,"L",191,73,"38.2",".334",118,"61.8",".245"
2022,"Gamel, Ben",134,"L",421,194,"46.1",".264",227,"53.9",".345"
2022,"Machado, Manny",135,"R",634,118,"18.6",".400",516,"81.4",".377"
2022,"Bell, Josh",135,"L",431,240,"55.7",".336",191,"44.3",".344"
2022,"Grisham, Trent",135,"L",522,336,"64.4",".279",186,"35.6",".280"
2022,"Myers, Wil",135,"R",283,76,"26.9",".297",207,"73.1",".319"
2022,"Cronenworth, Jake",135,"L",680,157,"23.1",".314",523,"76.9",".319"
2022,"Kim, Ha-Seong",135,"R",582,128,"22.0",".240",454,"78.0",".334"
2022,"Mazara, Nomar",135,"L",171,30,"17.5",".206",141,"82.5",".317"
2022,"Profar, Jurickson",135,"L",461,294,"63.8",".301",167,"36.2",".345"
2022,"Soto, Juan",135,"L",654,386,"59.0",".368",268,"41.0",".393"
2022,"Nola, Austin",135,"R",396,61,"15.4",".309",335,"84.6",".286"
2022,"Bell, Josh",135,"R",208,40,"19.2",".287",168,"80.8",".365"
2022,"Drury, Brandon",135,"R",568,234,"41.2",".375",334,"58.8",".331"
2022,"Casali, Curt",136,"R",172,106,"61.6",".262",66,"38.4",".324"
2022,"Crawford, J.P.",136,"L",602,98,"16.3",".344",504,"83.7",".299"
2022,"Frazier, Adam",136,"L",601,77,"12.8",".344",524,"87.2",".263"
2022,"Raleigh, Cal",136,"L",315,303,"96.2",".330",12,"3.8",".419"
2022,"Winker, Jesse",136,"L",545,415,"76.1",".325",130,"23.9",".270"
2022,"Santana, Carlos",136,"R",142,39,"27.5",".357",103,"72.5",".352"
2022,"Kelenic, Jarred",136,"L",181,157,"86.7",".226",24,"13.3",".316"
2022,"Lamb, Jake",136,"L",111,90,"81.1",".340",21,"18.9",".204"
2022,"Suárez, Eugenio",136,"R",628,508,"80.9",".345",120,"19.1",".338"
2022,"Santana, Carlos",136,"L",362,355,"98.1",".285",7,"1.9",".549"
2022,"Rodríguez, Julio",136,"R",554,46,"8.3",".263",508,"91.7",".374"
2022,"Haggerty, Sam",136,"L",121,51,"42.1",".137",70,"57.9",".303"
2022,"Toro, Abraham",136,"L",234,181,"77.4",".214",53,"22.6",".369"
2022,"Trammell, Taylor",136,"L",117,107,"91.5",".328",10,"8.5",".000"
2022,"Haniger, Mitch",136,"R",246,175,"71.1",".260",71,"28.9",".465"
2022,"Longoria, Evan",137,"R",295,60,"20.3",".301",235,"79.7",".333"
2022,"Belt, Brandon",137,"L",290,247,"85.2",".318",43,"14.8",".213"
2022,"Villar, David",137,"R",181,32,"17.7",".438",149,"82.3",".323"
2022,"Davis, J.D.",137,"R",364,48,"13.2",".365",316,"86.8",".328"
2022,"González, Luis",137,"L",346,34,"9.8",".420",312,"90.2",".283"
2022,"Bart, Joey",137,"R",291,63,"21.6",".237",228,"78.4",".310"
2022,"Pederson, Joc",137,"L",427,329,"77.0",".377",98,"23.0",".372"
2022,"Crawford, Brandon",137,"L",450,133,"29.6",".280",317,"70.4",".294"
2022,"La Stella, Tommy",137,"L",195,157,"80.5",".282",38,"19.5",".254"
2022,"Wade Jr., LaMonte",137,"L",248,166,"66.9",".273",82,"33.1",".334"
2022,"Vosler, Jason",137,"L",110,61,"55.5",".343",49,"44.5",".356"
2022,"Yastrzemski, Mike",137,"L",552,448,"81.2",".297",104,"18.8",".336"
2022,"Flores, Wilmer",137,"R",597,153,"25.6",".279",444,"74.4",".327"
2022,"DeJong, Paul",138,"R",237,80,"33.8",".188",157,"66.2",".268"
2022,"Nootbaar, Lars",138,"L",345,183,"53.0",".312",162,"47.0",".378"
2022,"Carlson, Dylan",138,"R",141,24,"17.0",".353",117,"83.0",".371"
2022,"Arenado, Nolan",138,"R",612,74,"12.1",".334",538,"87.9",".389"
2022,"Carlson, Dylan",138,"L",341,204,"59.8",".307",137,"40.2",".248"
2022,"Edman, Tommy",138,"L",463,185,"40.0",".260",278,"60.0",".345"
2022,"Gorman, Nolan",138,"L",313,223,"71.2",".327",90,"28.8",".289"
2022,"Goldschmidt, Paul",138,"R",646,55,"8.5",".388",591,"91.5",".420"
2022,"Molina, Yadier",138,"R",270,35,"13.0",".188",235,"87.0",".242"
2022,"O'Neill, Tyler",138,"R",379,116,"30.6",".264",263,"69.4",".331"
2022,"Yepez, Juan",138,"R",270,137,"50.7",".354",133,"49.3",".287"
2022,"Edman, Tommy",138,"R",160,24,"15.0",".417",136,"85.0",".320"
2022,"Pujols, Albert",138,"R",350,132,"37.7",".360",218,"62.3",".392"
2022,"Donovan, Brendan",138,"L",464,93,"20.0",".262",371,"80.0",".366"
2022,"Kiermaier, Kevin",139,"L",221,62,"28.1",".238",159,"71.9",".305"
2022,"Peralta, David",139,"L",485,224,"46.2",".309",261,"53.8",".319"
2022,"Bethancourt, Christian",139,"R",333,39,"11.7",".309",294,"88.3",".300"
2022,"Walls, Taylor",139,"R",137,51,"37.2",".281",86,"62.8",".237"
2022,"Bruján, Vidal",139,"L",105,39,"37.1",".194",66,"62.9",".152"
2022,"Mejía, Francisco",139,"L",211,183,"86.7",".238",28,"13.3",".267"
2022,"Walls, Taylor",139,"L",329,124,"37.7",".240",205,"62.3",".259"
2022,"Lowe, Brandon",139,"L",266,227,"85.3",".297",39,"14.7",".362"
2022,"Franco, Wander",139,"L",272,139,"51.1",".344",133,"48.9",".293"
2022,"Paredes, Isaac",139,"R",381,59,"15.5",".396",322,"84.5",".310"
2022,"Siri, Jose",139,"R",320,65,"20.3",".339",255,"79.7",".253"
2022,"Choi, Ji Man",139,"L",416,349,"83.9",".304",67,"16.1",".415"
2022,"Zunino, Mike",139,"R",123,80,"65.0",".219",43,"35.0",".218"
2022,"Lowe, Josh",139,"L",197,38,"19.3",".194",159,"80.7",".296"
2022,"Taveras, Leody",140,"L",242,80,"33.1",".242",162,"66.9",".331"
2022,"Miller, Brad",140,"L",241,189,"78.4",".263",52,"21.6",".263"
2022,"Seager, Corey",140,"L",656,609,"92.8",".326",47,"7.2",".397"
2022,"Garver, Mitch",140,"R",215,160,"74.4",".319",55,"25.6",".276"
2022,"García, Adolis",140,"R",655,245,"37.4",".375",410,"62.6",".294"
2022,"Heim, Jonah",140,"L",316,247,"78.2",".263",69,"21.8",".344"
2022,"Lowe, Nathaniel",140,"L",643,117,"18.2",".317",526,"81.8",".380"
2022,"Semien, Marcus",140,"R",724,545,"75.3",".316",179,"24.7",".320"
2022,"Smith, Josh",140,"L",253,127,"50.2",".284",126,"49.8",".239"
2022,"Jung, Josh",140,"R",102,36,"35.3",".287",66,"64.7",".277"
2022,"Huff, Sam",140,"R",131,31,"23.7",".298",100,"76.3",".295"
2022,"Calhoun, Kole",140,"L",424,396,"93.4",".255",28,"6.6",".339"
2022,"Biggio, Cavan",141,"L",303,251,"82.8",".301",52,"17.2",".305"
2022,"Chapman, Matt",141,"R",620,123,"19.8",".300",497,"80.2",".338"
